submissionCode,fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,strataName
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Bengali,010,84,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Polish,037,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Malay,124,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Armenian,003,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,"French, Creolized",232,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Kom,276,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Punjabi,117,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Vietnamese,051,299,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Thai,047,12,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Balinese,086,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Nuer,076,8,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Adangme,083,7,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Malayalam,115,20,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Oriya,334,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Yoruba,075,15,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Marathi,116,11,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Burmese,055,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,French,015,43,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Fulah,066,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,Slovak,043,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Wolof,094,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,"Khmer, Cambodian ",005,13,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Farsi ,013,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Hmong,020,24,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Malayalam,115,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Bengali,010,11,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,"Lao, Laotian ",028,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Fanti ,159,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,"English, Creolized",057,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Portuguese,038,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Finnish,014,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Nepali,068,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Cantonese,108,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Hungarian,021,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,"Chinese, Mandarin ",007,10,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Pashto ,060,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Urdu,122,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Dutch,033,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Swedish,046,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Hindi ,019,10,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Yoruba,075,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Romanian,039,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,"Swahili, Kiswahili ",070,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Tigrinya,071,7,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,"Sign Language, ASL",042,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Tibetan,073,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Telugu,119,9,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Slovak,043,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,German,017,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,"Cebuano, Visayan, Binisaya",036,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Tamil,118,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Arabic,002,9,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Russian,040,19,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Karen ,129,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Somali,069,66,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Spanish,045,751,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,"Ganda, Luganda ",095,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,"Oromo, Afan Oromo, Oromiffa ",074,9,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Thai,047,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,English,011,3776,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Turkish,048,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Vietnamese,051,22,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Paluan,133,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,"Filipino, Pilipino",126,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Amharic,063,24,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Ukrainian,049,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,French,015,10,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Korean,026,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Japanese,024,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Twi,161,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,Sinhala,058,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,French,015,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Vietnamese,051,17,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Tagalog,375,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Ukrainian,049,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Telugu,119,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Arabic,002,39,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Bosnian,041,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Polish,037,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Hmong,020,24,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Amharic,063,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Yoruba,075,7,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Minangkabau,313,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Somali,069,30,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,"Khmer, Cambodian ",005,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Tigrinya,071,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Igala,253,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,"Lao, Laotian ",028,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,"Cebuano, Visayan, Binisaya",036,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Spanish,045,488,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Igbo,065,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Russian,040,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,"Chinese, Mandarin ",007,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Afrikaans,001,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Urdu,122,9,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Grebo,077,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Portuguese,038,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,"Swahili, Kiswahili ",070,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,"English, Creolized",057,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Malayalam,115,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,Bengali,010,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,English,011,3069,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0199,01,INVER GROVE HEIGHTS SCHOOLS,"Filipino, Pilipino",126,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",028,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,"Oromo, Afan Oromo, Oromiffa ",074,11,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Bosnian,041,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Vietnamese,051,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,German,017,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,French,015,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Korean,026,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Hausa,144,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Tigrinya,071,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Hindi ,019,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",042,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Arabic,002,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Amharic,063,13,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Portuguese,038,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,English,011,4319,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Spanish,045,47,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",070,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Russian,040,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Waray,394,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Thai,047,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Polish,037,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Hmong,020,7,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Urdu,122,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Kru,282,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Somali,069,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Yoruba,075,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Japanese,024,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,15-16,0203,01,HAYFIELD PUBLIC SCHOOL DISTRICT,Spanish,045,20,20,Dodge                                        ,10,5,Outstate - Enrollment between 500 and 999
F,15-16,0203,01,HAYFIELD PUBLIC SCHOOL DISTRICT,English,011,678,20,Dodge                                        ,10,5,Outstate - Enrollment between 500 and 999
F,15-16,0204,01,KASSON-MANTORVILLE SCHOOL DISTRICT,Haitian Creole,085,1,20,Dodge                                        ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0204,01,KASSON-MANTORVILLE SCHOOL DISTRICT,Spanish,045,43,20,Dodge                                        ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0204,01,KASSON-MANTORVILLE SCHOOL DISTRICT,English,011,2014,20,Dodge                                        ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0204,01,KASSON-MANTORVILLE SCHOOL DISTRICT,Bosnian,041,3,20,Dodge                                        ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0204,01,KASSON-MANTORVILLE SCHOOL DISTRICT,"Chinese, Mandarin ",007,4,20,Dodge                                        ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Vietnamese,051,2,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,15-16,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Haitian Creole,085,2,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,15-16,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,English,011,3869,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,15-16,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,"Cebuano, Visayan, Binisaya",036,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,15-16,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Spanish,045,8,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,15-16,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,German,017,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,15-16,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Japanese,024,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,15-16,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Fulah,066,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,15-16,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Russian,040,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,15-16,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Nepali,068,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,15-16,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,6,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,15-16,0213,01,OSAKIS PUBLIC SCHOOL DISTRICT,English,011,813,21,Douglas                                      ,04,5,Outstate - Enrollment between 500 and 999
F,15-16,0213,01,OSAKIS PUBLIC SCHOOL DISTRICT,Spanish,045,4,21,Douglas                                      ,04,5,Outstate - Enrollment between 500 and 999
F,15-16,0227,01,CHATFIELD PUBLIC SCHOOLS,English,011,876,55,Olmsted                                      ,10,5,Outstate - Enrollment between 500 and 999
F,15-16,0227,01,CHATFIELD PUBLIC SCHOOLS,German,017,1,55,Olmsted                                      ,10,5,Outstate - Enrollment between 500 and 999
F,15-16,0227,01,CHATFIELD PUBLIC SCHOOLS,Spanish,045,7,55,Olmsted                                      ,10,5,Outstate - Enrollment between 500 and 999
F,15-16,0229,01,LANESBORO PUBLIC SCHOOL DISTRICT,English,011,335,23,Fillmore                                     ,10,6,Outstate - Enrollment less than 500
F,15-16,0238,01,MABEL-CANTON PUBLIC SCHOOL DIST.,English,011,246,23,Fillmore                                     ,10,6,Outstate - Enrollment less than 500
F,15-16,0238,01,MABEL-CANTON PUBLIC SCHOOL DIST.,Spanish,045,8,23,Fillmore                                     ,10,6,Outstate - Enrollment less than 500
F,15-16,0239,01,RUSHFORD-PETERSON PUBLIC SCHOOLS,English,011,663,23,Fillmore                                     ,10,5,Outstate - Enrollment between 500 and 999
F,15-16,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,"Cebuano, Visayan, Binisaya",036,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,"French, Creolized",232,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Paluan,133,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,French,015,2,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Quechua,080,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,7,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Hindi ,019,2,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Nuer,076,45,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Nepali,068,2,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Arabic,002,5,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",070,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Spanish,045,306,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,English,011,2850,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Chin,416,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,15-16,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,"Karen, S'gaw",411,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
