Submission Code,Fiscal Year,District Number,District Type,District Name,Language Name,Home Primary Language,Enrollments,County Code,County Name,Economic Development Region,Strata,Strata Name
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Slovak,043,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Spanish,045,775,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Swedish,046,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Thai,047,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Turkish,048,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Ukrainian,049,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Vietnamese,051,14,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Not Specific,052,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Burmese,055,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,"English, Creolized",057,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Pashto ,060,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Amharic,063,70,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Bulgarian,064,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Nepali,068,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Somali,069,83,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,"Swahili, Kiswahili ",070,7,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Tigrinya,071,8,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Albanian,072,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,"Oromo, Afan Oromo, Oromiffa ",074,34,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Yoruba,075,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Cantonese,108,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Gujarati,112,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Kannada ,113,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Malayalam,115,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Marathi,116,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Tamil,118,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Telugu,119,23,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Urdu,122,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,"Filipino, Pilipino",126,9,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,"Serbian, Herzegovnian, Montenegrin",128,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Paluan,133,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Fanti ,159,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Shona,169,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0197,01,West St. Paul-Mendota Heights-Eagan,Saurashtra,432,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Arabic,002,41,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,"Khmer, Cambodian ",005,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,"Chinese, Mandarin ",007,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Bengali,010,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,English,011,2604,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,French,015,12,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Hmong,020,38,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Japanese,024,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Kurdish,027,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,"Lao, Laotian ",028,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,"Cebuano, ",036,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Polish,037,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Portuguese,038,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Russian,040,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Spanish,045,545,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Turkish,048,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Vietnamese,051,15,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,"English, Creolized",057,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Amharic,063,12,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Igbo,065,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Somali,069,43,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,"Swahili, Kiswahili ",070,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Tigrinya,071,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,"Oromo, Afan Oromo, Oromiffa ",074,9,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Yoruba,075,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Grebo,077,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Cantonese,108,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Telugu,119,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Urdu,122,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,"Filipino, Pilipino",126,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Karen ,129,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Tigre,145,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Ewe,158,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Sundanese,163,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Gio,242,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Minangkabau,313,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Tagalog,375,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0199,01,INVER GROVE HEIGHTS SCHOOLS,Bari,423,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Arabic,002,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,"Khmer, Cambodian ",005,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,8,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,English,011,3939,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,French,015,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Hmong,020,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Japanese,024,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Dutch,033,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Portuguese,038,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Russian,040,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",042,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Spanish,045,69,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Swedish,046,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Vietnamese,051,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Amharic,063,11,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Somali,069,15,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",070,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,"Oromo, Afan Oromo, Oromiffa ",074,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Yoruba,075,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,Waray,394,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0203,01,HAYFIELD PUBLIC SCHOOL DISTRICT,English,011,647,20,Dodge                                        ,10,5,Outstate - Enrollment between 500 and 999
F,21-22,0203,01,HAYFIELD PUBLIC SCHOOL DISTRICT,Spanish,045,10,20,Dodge                                        ,10,5,Outstate - Enrollment between 500 and 999
F,21-22,0204,01,KASSON-MANTORVILLE SCHOOL DISTRICT,"Chinese, Mandarin ",007,2,20,Dodge                                        ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0204,01,KASSON-MANTORVILLE SCHOOL DISTRICT,English,011,2094,20,Dodge                                        ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0204,01,KASSON-MANTORVILLE SCHOOL DISTRICT,Bosnian,041,2,20,Dodge                                        ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0204,01,KASSON-MANTORVILLE SCHOOL DISTRICT,Spanish,045,53,20,Dodge                                        ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Afrikaans,001,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,8,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,English,011,3875,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,German,017,2,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Italian,023,2,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Japanese,024,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Romanian,039,2,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Russian,040,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Spanish,045,35,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Ukrainian,049,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Vietnamese,051,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Burmese,055,3,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Lingala,067,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Adangme,083,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Haitian Creole,085,2,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Balinese,086,3,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Kamba,088,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Telugu,119,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,2,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Harari,137,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Nahuatl,154,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Baluchi,189,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Chechen,206,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Choctcaw,209,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Dilling,219,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Karelian,263,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Wali,391,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Chaldean Neo-Aramaic,412,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Assyrian Neo-Aramaic,413,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Kunama,420,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,Jakalteko,442,1,21,Douglas                                      ,04,3,Outstate - Enrollment 2000 or more
F,21-22,0213,01,OSAKIS PUBLIC SCHOOL DISTRICT,English,011,833,21,Douglas                                      ,04,5,Outstate - Enrollment between 500 and 999
F,21-22,0213,01,OSAKIS PUBLIC SCHOOL DISTRICT,Russian,040,2,21,Douglas                                      ,04,5,Outstate - Enrollment between 500 and 999
F,21-22,0213,01,OSAKIS PUBLIC SCHOOL DISTRICT,Spanish,045,5,21,Douglas                                      ,04,5,Outstate - Enrollment between 500 and 999
F,21-22,0227,01,CHATFIELD PUBLIC SCHOOLS,English,011,893,55,Olmsted                                      ,10,5,Outstate - Enrollment between 500 and 999
F,21-22,0229,01,LANESBORO PUBLIC SCHOOL DISTRICT,English,011,414,23,Fillmore                                     ,10,6,Outstate - Enrollment less than 500
F,21-22,0238,01,Mabel-Canton Public School District,English,011,260,23,Fillmore                                     ,10,6,Outstate - Enrollment less than 500
F,21-22,0238,01,Mabel-Canton Public School District,Spanish,045,2,23,Fillmore                                     ,10,6,Outstate - Enrollment less than 500
F,21-22,0239,01,RUSHFORD-PETERSON PUBLIC SCHOOLS,Arabic,002,4,23,Fillmore                                     ,10,5,Outstate - Enrollment between 500 and 999
F,21-22,0239,01,RUSHFORD-PETERSON PUBLIC SCHOOLS,English,011,624,23,Fillmore                                     ,10,5,Outstate - Enrollment between 500 and 999
F,21-22,0239,01,RUSHFORD-PETERSON PUBLIC SCHOOLS,Spanish,045,6,23,Fillmore                                     ,10,5,Outstate - Enrollment between 500 and 999
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Arabic,002,4,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,4,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Bengali,010,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,English,011,2712,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,French,015,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",028,7,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Norwegian,034,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Russian,040,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Spanish,045,314,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Vietnamese,051,4,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Burmese,055,5,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Amharic,063,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,"Oromo, Afan Oromo, Oromiffa ",074,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Nuer,076,44,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Quechua,080,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Haitian Creole,085,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Wolof,094,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,"Cham, Western",106,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Gujarati,112,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,4,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Karen ,129,303,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Asturian,183,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Dinka,220,2,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Hiri Motu,250,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Kabardian,258,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,Krahn,281,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,"Karen, Pwo",410,4,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
F,21-22,0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT,English,011,439,24,Freeborn                                     ,10,6,Outstate - Enrollment less than 500
F,21-22,0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT,Spanish,045,3,24,Freeborn                                     ,10,6,Outstate - Enrollment less than 500
F,21-22,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,5,25,Goodhue                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,21-22,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT,English,011,1065,25,Goodhue                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,21-22,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT,Portuguese,038,1,25,Goodhue                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,21-22,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",042,2,25,Goodhue                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,21-22,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT,Spanish,045,9,25,Goodhue                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,21-22,0253,01,GOODHUE PUBLIC SCHOOL DISTRICT,English,011,641,25,Goodhue                                      ,10,5,Outstate - Enrollment between 500 and 999
F,21-22,0253,01,GOODHUE PUBLIC SCHOOL DISTRICT,Spanish,045,52,25,Goodhue                                      ,10,5,Outstate - Enrollment between 500 and 999
F,21-22,0255,01,Pine Island Public School District,English,011,1460,25,Goodhue                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,21-22,0255,01,Pine Island Public School District,Spanish,045,2,25,Goodhue                                      ,10,4,Outstate - Enrollment between 1000 and 1999
