2009-2010 Fall Enrollment by Home Primary Language by District,,,,,,,,,,,
Source: MARSS Fall FY10,,,,,,,,,,,
,,,,,,,,,,,
fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,startaName
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,ARABIC                        ,002,88,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,NDELBELE/SHONA                      ,099,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,SWEDISH                       ,046,11,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,63,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,BANTU                         ,101,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,RWANDA/SOTHO/ZULU                        ,093,7,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,CAMBODIAN                     ,005,241,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,PAMPA/SARAMO/ITONAMA/AYMARA/ARAUCANIAN/PALENQUE/ARAWAK ,079,3,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,LATVIAN                       ,029,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,KOREAN                        ,026,28,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,330,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,ESTONIAN                      ,012,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,74,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,25,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,GREEK                         ,054,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,FRENCH                        ,015,102,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,53,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,TIBETAN                       ,073,5,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,37,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED            ",057,72,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,CHIPPEWA                      ,035,4,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,SWAHILI                       ,070,30,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,YORUBA                        ,075,52,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,HINDI                         ,019,19,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,NEPALI                        ,068,29,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,DAKOTAH                       ,008,3,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,TURKISH                       ,048,4,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,DUTCH                         ,033,7,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,BURMESE                       ,055,754,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,LUGANDA                       ,095,10,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,INDONESIAN                    ,032,6,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,POLISH                        ,037,6,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,ALBANIAN                      ,072,2,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,AMHARIC                       ,063,217,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,UKRANIAN                      ,049,2,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
09-10,0627,01,OKLEE PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,149,63,Red Lake                                     ,01,6,Outstate - Enrollment less than 500
09-10,0628,01,PLUMMER PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,204,63,Red Lake                                     ,01,6,Outstate - Enrollment less than 500
09-10,0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,ENGLISH                       ,011,369,63,Red Lake                                     ,01,6,Outstate - Enrollment less than 500
09-10,0635,01,MILROY PUBLIC SCHOOL DISTRICT,HMONG                         ,020,2,64,Redwood                                      ,08,6,Outstate - Enrollment less than 500
09-10,0635,01,MILROY PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,31,64,Redwood                                      ,08,6,Outstate - Enrollment less than 500
09-10,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,422,64,Redwood                                      ,08,6,Outstate - Enrollment less than 500
09-10,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,KRIO                          ,077,1,64,Redwood                                      ,08,6,Outstate - Enrollment less than 500
09-10,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,1,64,Redwood                                      ,08,6,Outstate - Enrollment less than 500
09-10,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,SOMALI                        ,069,148,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,JAPANESE                      ,024,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,598,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,5,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,3127,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,SIGN LANGUAGE                 ,042,6,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,NUER                          ,076,33,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,6,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,CAMBODIAN                     ,005,27,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,ALBANIAN                      ,072,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,CUTCHI                        ,010,3,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,UKRANIAN                      ,049,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,6,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,PERSIAN                       ,013,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,SWAHILI                       ,070,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,SWEDISH                       ,046,3,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,9,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,ADANGME/AKAN/DAGOMBA/DAGBANE/FANTE/FANTI/GA/TWI/EWE/GURMA                       ,083,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,INDONESIAN                    ,032,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,SIGN LANGUAGE                 ,042,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,BALINESE/JAVANESE/SUNDANESE                      ,086,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,7,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,345,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,NUER                          ,076,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,NORWEGIAN                     ,034,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,3421,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,GREEK                         ,054,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,PORTUGUESE                    ,038,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,KOREAN                        ,026,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,ITALIAN                       ,023,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,FRENCH                        ,015,6,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,JAPANESE                      ,024,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
09-10,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,ENGLISH                       ,011,342,67,Rock                                         ,08,6,Outstate - Enrollment less than 500
09-10,0676,01,BADGER PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,234,68,Roseau                                       ,01,6,Outstate - Enrollment less than 500
09-10,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,PORTUGUESE                    ,038,1,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
09-10,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,SIGN LANGUAGE                 ,042,1,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
09-10,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,2,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
09-10,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,1251,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
09-10,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED            ",057,2,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
09-10,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,THAI                          ,047,1,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
09-10,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,2,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
09-10,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,3,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
09-10,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,74,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
09-10,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,CZECH                         ,004,2,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
09-10,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,1007,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
09-10,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,1,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
09-10,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,729,69,St. Louis                                    ,03,5,Outstate - Enrollment between 500 and 999
09-10,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,1,69,St. Louis                                    ,03,5,Outstate - Enrollment between 500 and 999
09-10,0696,01,ELY PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,533,69,St. Louis                                    ,03,5,Outstate - Enrollment between 500 and 999
09-10,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,309,69,St. Louis                                    ,03,6,Outstate - Enrollment less than 500
09-10,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,2064,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,2249,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,1,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,ITALIAN                       ,023,5,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,5,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,100,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,HINDI                         ,019,1,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,AFRIKAANS                     ,001,1,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,2,69,St. Louis                                    ,03,4,Outstate - Enrollment between 1000 and 1999
09-10,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,4,69,St. Louis                                    ,03,4,Outstate - Enrollment between 1000 and 1999
09-10,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,1781,69,St. Louis                                    ,03,4,Outstate - Enrollment between 1000 and 1999
09-10,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,1,69,St. Louis                                    ,03,4,Outstate - Enrollment between 1000 and 1999
09-10,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,3,69,St. Louis                                    ,03,4,Outstate - Enrollment between 1000 and 1999
09-10,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,1,69,St. Louis                                    ,03,4,Outstate - Enrollment between 1000 and 1999
09-10,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,1545,69,St. Louis                                    ,03,4,Outstate - Enrollment between 1000 and 1999
09-10,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,3,69,St. Louis                                    ,03,4,Outstate - Enrollment between 1000 and 1999
09-10,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,AMHARIC                       ,063,1,69,St. Louis                                    ,03,4,Outstate - Enrollment between 1000 and 1999
09-10,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,71,69,St. Louis                                    ,03,6,Outstate - Enrollment less than 500
09-10,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,8,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,9243,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,INDONESIAN                    ,032,3,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,RUNDI/GEORGIAN/OSSETIAN                          ,082,1,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,ALBANIAN                      ,072,1,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,3,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,UKRANIAN                      ,049,1,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,SWAHILI                       ,070,3,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,ARABIC                        ,002,3,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,AMHARIC                       ,063,1,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,HMONG                         ,020,17,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,6,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,FRENCH                        ,015,1,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,KAZAKH                        ,087,1,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,1,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
09-10,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,ENGLISH                       ,011,575,69,St. Louis                                    ,03,5,Outstate - Enrollment between 500 and 999
09-10,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,UKRANIAN                      ,049,1,69,St. Louis                                    ,03,5,Outstate - Enrollment between 500 and 999
09-10,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,SPANISH                       ,045,1,69,St. Louis                                    ,03,5,Outstate - Enrollment between 500 and 999
09-10,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,HAITIAN CREOLE                ,085,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,8,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,1497,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,BULGARIAN                     ,064,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,CAMBODIAN                     ,005,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,UKRANIAN                      ,049,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,7,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,HAWAIIAN                      ,056,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,79,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,1584,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,12,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,HMONG                         ,020,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,BULGARIAN                     ,064,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,SOMALI                        ,069,10,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,ARABIC                        ,002,9,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,CHINESE                       ,007,39,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,RUSSIAN                       ,040,85,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,THAI                          ,047,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,HINDI                         ,019,7,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,"ENGLISH, CREOLIZED            ",057,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,ENGLISH                       ,011,6618,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,NUER                          ,076,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,FRENCH                        ,015,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,NDELBELE/SHONA                      ,099,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,JAPANESE                      ,024,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,SWAHILI                       ,070,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,CUTCHI                        ,010,8,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,CAMBODIAN                     ,005,42,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,INDONESIAN                    ,032,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
