,,,,,,,,,,,
fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,startaName
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,SWEDISH                       ,046,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,SWAHILI                       ,070,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,AFRIKAANS                     ,001,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,YORUBA                        ,075,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,ALBANIAN                      ,072,8,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,HUNGARIAN                     ,021,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,RUSSIAN                       ,040,19,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,LITHUANIAN                    ,031,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,SERBO-CROATIAN                ,041,11,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,PORTUGUESE                    ,038,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,LATVIAN                       ,029,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,LAOTIAN                       ,028,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,NOT SPECIFIC                  ,052,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,"ENGLISH, CREOLIZED            ",057,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,SOMALI                        ,069,35,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,CEBUANO                       ,036,7,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,JAPANESE                      ,024,6,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,BEMBA/TONGA/NYANJA                         ,098,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,ENGLISH                       ,011,9338,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,HMONG                         ,020,85,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,CHINESE                       ,007,70,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,AMHARIC                       ,063,6,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,THAI                          ,047,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,VIETNAMESE                    ,051,56,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,SPANISH                       ,045,133,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,ROMANIAN                      ,039,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,TIBETAN                       ,073,21,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,SLOVAK                        ,043,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,NUER                          ,076,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,TURKISH                       ,048,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,KURDISH                       ,027,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,ARABIC                        ,002,37,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,SIGN LANGUAGE                 ,042,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,AFGHAN                        ,060,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,FRENCH                        ,015,7,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,PERSIAN                       ,013,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,CAMBODIAN                     ,005,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,KOREAN                        ,026,25,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,TIGRINYA                      ,071,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,BULGARIAN                     ,064,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,KRIO                          ,077,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,BURMESE                       ,055,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,UKRANIAN                      ,049,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,HINDI                         ,019,31,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,OROMO                         ,074,10,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,UKRANIAN                      ,049,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,ENGLISH                       ,011,9069,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,JAPANESE                      ,024,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,VIETNAMESE                    ,051,72,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,LUGANDA                       ,095,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,HUNGARIAN                     ,021,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,TIGRINYA                      ,071,18,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,HAUSA                         ,066,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,BULGARIAN                     ,064,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,RUSSIAN                       ,040,16,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,NOT SPECIFIC                  ,052,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,TURKISH                       ,048,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,FRENCH                        ,015,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,SIGN LANGUAGE                 ,042,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,LAOTIAN                       ,028,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,SPANISH                       ,045,276,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,KURDISH                       ,027,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,THAI                          ,047,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,CHIPPEWA                      ,035,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,SOMALI                        ,069,41,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,OROMO                         ,074,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,LATVIAN                       ,029,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,HINDI                         ,019,9,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,RWANDA/SOTHO/ZULU                        ,093,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,ARABIC                        ,002,24,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,KRIO                          ,077,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,CAMBODIAN                     ,005,34,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,ADANGME/AKAN/DAGOMBA/DAGBANE/FANTE/FANTI/GA/TWI/EWE/GURMA                       ,083,10,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,"ENGLISH, CREOLIZED            ",057,18,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,YORUBA                        ,075,12,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,IBO                           ,065,12,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,SWAHILI                       ,070,8,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,PERSIAN                       ,013,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,CHINESE                       ,007,22,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,KOREAN                        ,026,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,CEBUANO                       ,036,8,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,SERBO-CROATIAN                ,041,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,CUTCHI                        ,010,23,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,AMHARIC                       ,063,10,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,TIBETAN                       ,073,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,ROMANIAN                      ,039,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,HMONG                         ,020,1012,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,FRENCH                        ,015,7,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,HEBREW                        ,018,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,NEPALI                        ,068,6,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,SWAHILI                       ,070,26,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,GERMAN                        ,017,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,HAUSA                         ,066,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,KRIO                          ,077,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,KAMBA/KIKUYA/LUO                         ,088,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,SERBO-CROATIAN                ,041,7,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,KOREAN                        ,026,61,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,SOMALI                        ,069,44,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,PORTUGUESE                    ,038,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,RUSSIAN                       ,040,15,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,BURMESE                       ,055,104,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,LITHUANIAN                    ,031,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,PERSIAN                       ,013,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,JAPANESE                      ,024,15,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,AFRIKAANS                     ,001,17,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,FINNISH                       ,014,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,THAI                          ,047,7,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,TURKISH                       ,048,7,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,ADANGME/AKAN/DAGOMBA/DAGBANE/FANTE/FANTI/GA/TWI/EWE/GURMA                       ,083,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,YORUBA                        ,075,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,HUNGARIAN                     ,021,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,KURDISH                       ,027,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,CHINESE                       ,007,95,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,SWEDISH                       ,046,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,SINGHALESE                    ,058,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,AMHARIC                       ,063,6,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,CEBUANO                       ,036,9,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,NORWEGIAN                     ,034,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,ROMANIAN                      ,039,6,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,GREEK                         ,054,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,ITALIAN                       ,023,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,HMONG                         ,020,354,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,ARABIC                        ,002,24,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,CUTCHI                        ,010,15,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,DUTCH                         ,033,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,HINDI                         ,019,8,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,LAOTIAN                       ,028,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,"ENGLISH, CREOLIZED            ",057,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,SIGN LANGUAGE                 ,042,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,MONGOLIAN                     ,025,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,UKRANIAN                      ,049,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,VIETNAMESE                    ,051,79,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,SPANISH                       ,045,244,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,AFGHAN                        ,060,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,OROMO                         ,074,9,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,ENGLISH                       ,011,5165,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,TIGRINYA                      ,071,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,CAMBODIAN                     ,005,15,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,BULGARIAN                     ,064,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,POLISH                        ,037,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,IBO                           ,065,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,INDONESIAN                    ,032,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,IBO                           ,065,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,DUTCH                         ,033,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,CAMBODIAN                     ,005,12,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,HINDI                         ,019,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,YORUBA                        ,075,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,AMHARIC                       ,063,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,VIETNAMESE                    ,051,31,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,CHINESE                       ,007,6,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,ARABIC                        ,002,9,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,JAPANESE                      ,024,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,"ENGLISH, CREOLIZED            ",057,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,PORTUGUESE                    ,038,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,THAI                          ,047,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,HAITIAN CREOLE                ,085,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,DANISH                        ,009,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
