Submission Code,Fiscal Year,District Number,District Type,District Name,Language Name,Home Primary Language,Enrollments,County Code,County Name,Economic Development Region,Strata,Strata Name
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Yoruba,075,9,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Danish,009,1,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Swedish,046,1,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Hindi ,019,40,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Telugu,119,40,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Kurdish,027,2,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Norwegian,034,2,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",042,6,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Samoan,056,2,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Grebo,077,2,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Bengali,010,32,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,German,017,10,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,202,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,"Serbian, Herzegovnian, Montenegrin",128,12,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Akan ,156,1,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Amharic,063,43,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Acholi,173,2,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Italian,023,2,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Polish,037,2,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Burmese,055,1,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",070,35,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Adangme,083,1,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Shona,169,1,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Tamil,118,15,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Cantonese,108,2,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Oriya,334,1,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Kabyle ,078,1,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Russian,040,23,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Dinka,220,91,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Ibibio,252,1,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Balinese,086,1,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Thai,047,9,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Hmong,020,84,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,"Khmer, Cambodian ",005,331,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Bosnian,041,84,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,French,015,26,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Turkish,048,6,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Mandingo,302,10,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,15,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Gujarati,112,9,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Lingala,067,1,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Anuak,103,99,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Urdu,122,26,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Tibetan,073,4,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Hebrew,018,2,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Not Specific,052,5,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",028,127,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,"English, Creolized",057,8,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Kannada ,113,7,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Somali,069,881,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Romanian,039,4,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Greek,054,1,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Arawak,079,1,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Armenian,003,1,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Ukrainian,049,6,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Fulah,066,2,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,Bulgarian,064,3,55,Olmsted                                      ,10,3,Outstate - Enrollment 2000 or more
F,20-21,0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT,Spanish,045,4,56,Otter Tail                                   ,04,6,Outstate - Enrollment less than 500
F,20-21,0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT,English,011,422,56,Otter Tail                                   ,04,6,Outstate - Enrollment less than 500
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Not Specific,052,2,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",042,2,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,"French, Creolized",232,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Armenian,003,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Dakota,008,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Afrikaans,001,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Tagalog,375,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Rapa Nui,345,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Spanish,045,16,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Hausa,144,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Hawaiian,247,2,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,German,017,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Amharic,063,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Bosnian,041,23,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,"Cebuano, ",036,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Jakalteko,442,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Samoan,056,4,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Punjabi,117,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Bicolano,197,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Albanian,072,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Somali,069,10,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,English,011,3005,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Arabic,002,5,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Hindi ,019,2,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Assyrian Neo-Aramaic,413,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Pashto ,060,3,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Haitian Creole,085,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Asturian,183,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Tetun,371,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,Walloon,393,1,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,French,015,3,56,Otter Tail                                   ,04,3,Outstate - Enrollment 2000 or more
F,20-21,0545,01,HENNING PUBLIC SCHOOL DISTRICT,English,011,356,56,Otter Tail                                   ,04,6,Outstate - Enrollment less than 500
F,20-21,0545,01,HENNING PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,2,56,Otter Tail                                   ,04,6,Outstate - Enrollment less than 500
F,20-21,0545,01,HENNING PUBLIC SCHOOL DISTRICT,Spanish,045,3,56,Otter Tail                                   ,04,6,Outstate - Enrollment less than 500
F,20-21,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,English,011,508,56,Otter Tail                                   ,04,5,Outstate - Enrollment between 500 and 999
F,20-21,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,Somali,069,121,56,Otter Tail                                   ,04,5,Outstate - Enrollment between 500 and 999
F,20-21,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,Bosnian,041,10,56,Otter Tail                                   ,04,5,Outstate - Enrollment between 500 and 999
F,20-21,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,Vietnamese,051,8,56,Otter Tail                                   ,04,5,Outstate - Enrollment between 500 and 999
F,20-21,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,Ukrainian,049,2,56,Otter Tail                                   ,04,5,Outstate - Enrollment between 500 and 999
F,20-21,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,Spanish,045,198,56,Otter Tail                                   ,04,5,Outstate - Enrollment between 500 and 999
F,20-21,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,"Lao, Laotian ",028,3,56,Otter Tail                                   ,04,5,Outstate - Enrollment between 500 and 999
F,20-21,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,English,011,548,56,Otter Tail                                   ,04,5,Outstate - Enrollment between 500 and 999
F,20-21,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,"Khmer, Cambodian ",005,2,56,Otter Tail                                   ,04,5,Outstate - Enrollment between 500 and 999
F,20-21,0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,4,56,Otter Tail                                   ,04,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT,English,011,1381,56,Otter Tail                                   ,04,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT,Spanish,045,98,56,Otter Tail                                   ,04,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0550,01,UNDERWOOD PUBLIC SCHOOL DISTRICT,Spanish,045,2,56,Otter Tail                                   ,04,5,Outstate - Enrollment between 500 and 999
F,20-21,0550,01,UNDERWOOD PUBLIC SCHOOL DISTRICT,Ukrainian,049,1,56,Otter Tail                                   ,04,5,Outstate - Enrollment between 500 and 999
F,20-21,0550,01,UNDERWOOD PUBLIC SCHOOL DISTRICT,Fulah,066,1,56,Otter Tail                                   ,04,5,Outstate - Enrollment between 500 and 999
F,20-21,0550,01,UNDERWOOD PUBLIC SCHOOL DISTRICT,English,011,559,56,Otter Tail                                   ,04,5,Outstate - Enrollment between 500 and 999
F,20-21,0553,01,NEW YORK MILLS PUBLIC SCHOOL DIST.,English,011,727,56,Otter Tail                                   ,04,5,Outstate - Enrollment between 500 and 999
F,20-21,0553,01,NEW YORK MILLS PUBLIC SCHOOL DIST.,Loma,290,1,56,Otter Tail                                   ,04,5,Outstate - Enrollment between 500 and 999
F,20-21,0553,01,NEW YORK MILLS PUBLIC SCHOOL DIST.,Spanish,045,1,56,Otter Tail                                   ,04,5,Outstate - Enrollment between 500 and 999
F,20-21,0561,01,GOODRIDGE PUBLIC SCHOOL DISTRICT,English,011,252,57,Pennington                                   ,01,6,Outstate - Enrollment less than 500
F,20-21,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT,"Chinese, Mandarin ",007,1,57,Pennington                                   ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT,German,017,1,57,Pennington                                   ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT,Asturian,183,1,57,Pennington                                   ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT,"Sign Language, ASL",042,1,57,Pennington                                   ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT,English,011,1842,57,Pennington                                   ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT,Spanish,045,29,57,Pennington                                   ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT,Cantonese,108,1,57,Pennington                                   ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT,Vietnamese,051,3,57,Pennington                                   ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT,Norwegian,034,1,57,Pennington                                   ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,Spanish,045,1,58,Pine                                         ,07E,6,Outstate - Enrollment less than 500
F,20-21,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,English,011,416,58,Pine                                         ,07E,6,Outstate - Enrollment less than 500
F,20-21,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,1,58,Pine                                         ,07E,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT,Brahui,111,1,58,Pine                                         ,07E,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT,Armenian,003,1,58,Pine                                         ,07E,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT,Gujarati,112,1,58,Pine                                         ,07E,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT,Spanish,045,10,58,Pine                                         ,07E,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT,English,011,1498,58,Pine                                         ,07E,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT,German,017,1,58,Pine                                         ,07E,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT,Hmong,020,8,58,Pine                                         ,07E,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT,Urdu,122,1,58,Pine                                         ,07E,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT,Arabic,002,3,59,Pipestone                                    ,08,6,Outstate - Enrollment less than 500
F,20-21,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT,Spanish,045,72,59,Pipestone                                    ,08,6,Outstate - Enrollment less than 500
F,20-21,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT,English,011,359,59,Pipestone                                    ,08,6,Outstate - Enrollment less than 500
F,20-21,0592,01,CLIMAX-SHELLY PUBLIC SCHOOLS,English,011,198,60,Polk                                         ,01,6,Outstate - Enrollment less than 500
F,20-21,0592,01,CLIMAX-SHELLY PUBLIC SCHOOLS,Korean,026,1,60,Polk                                         ,01,6,Outstate - Enrollment less than 500
F,20-21,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,1,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT,Japanese,024,1,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,1,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT,Afrikaans,001,2,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT,Nepali,068,1,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT,English,011,1058,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT,Spanish,045,89,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT,Vietnamese,051,2,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,Somali,069,181,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,Azerbaijani,186,3,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,Grebo,077,1,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,Wolof,094,2,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,French,015,1,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,Dutch,033,1,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,Arabic,002,28,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,Spanish,045,24,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,English,011,1692,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,Afrikaans,001,2,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,Nepali,068,2,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,Tibetan,073,1,60,Polk                                         ,01,4,Outstate - Enrollment between 1000 and 1999
F,20-21,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT,Thai,047,1,60,Polk                                         ,01,6,Outstate - Enrollment less than 500
F,20-21,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT,English,011,451,60,Polk                                         ,01,6,Outstate - Enrollment less than 500
F,20-21,0600,01,FISHER PUBLIC SCHOOL DISTRICT,English,011,227,60,Polk                                         ,01,6,Outstate - Enrollment less than 500
F,20-21,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT,Mina,431,1,60,Polk                                         ,01,5,Outstate - Enrollment between 500 and 999
F,20-21,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT,English,011,576,60,Polk                                         ,01,5,Outstate - Enrollment between 500 and 999
F,20-21,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,Farsi ,013,3,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,Herero,248,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,Taiwanese,109,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,Amharic,063,22,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,Brahui,111,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,Kannada ,113,4,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,Maasai,294,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,Italian,023,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
F,20-21,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,Albanian,072,7,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
