2019-20 Primary Home Language Totals,,,,,,,,,,,,
Submission Code,Fiscal Year,District Number,District Type,District Name,Language Name,Home Primary Language,Enrollments,County Code,County Name,Economic Development Region,Strata,Strata Name
F,19-20,0286,01,Brooklyn Center School District,"Oromo, Afan Oromo, Oromiffa ",074,14,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,Fulfulde,235,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,"Filipino, Pilipino",126,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,"Lao, Laotian ",028,13,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,Gujarati,112,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,Cutchi-Swahili,215,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,Spanish,045,406,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,Yoruba,075,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,Mandingo,302,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,Apache,436,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,Ebira,225,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,Bicolano,197,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,Urdu,122,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,Amharic,063,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,Kom,276,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,"English, Creolized",057,33,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,Waray,394,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,English,011,1576,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,Portuguese,038,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,Arabic,002,15,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,"Chinese, Mandarin ",007,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,Fulah,066,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0286,01,Brooklyn Center School District,French,015,12,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 287,Abkhazian,171,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 288,Hmong,020,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 289,"Oromo, Afan Oromo, Oromiffa ",074,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 290,Tamil,118,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 291,Tibetan,073,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 292,"Lao, Laotian ",028,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 293,Korean,026,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 294,German,017,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 295,Arabic,002,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 296,Amharic,063,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 297,English,011,953,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 298,Spanish,045,70,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 299,Vietnamese,051,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 300,Somali,069,43,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 301,Tigrinya,071,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 302,Malay,124,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 303,"English, Creolized",057,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 304,Russian,040,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 305,Cantonese,108,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0287,06,Intermediate District 306,Telugu,119,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0288,06,Southwest Metro Intermediate 288,Spanish,045,16,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0288,06,Southwest Metro Intermediate 288,English,011,401,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0288,06,Southwest Metro Intermediate 288,Gujarati,112,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,19-20,0294,01,Houston Public School District,English,011,1635,28,Houston                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0294,01,Houston Public School District,Spanish,045,12,28,Houston                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0294,01,Houston Public School District,"Chinese, Mandarin ",007,1,28,Houston                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0294,01,Houston Public School District,Russian,040,8,28,Houston                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0294,01,Houston Public School District,Bengali,010,2,28,Houston                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0294,01,Houston Public School District,Somali,069,6,28,Houston                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0294,01,Houston Public School District,Lithuanian,031,1,28,Houston                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0294,01,Houston Public School District,"Lao, Laotian ",028,1,28,Houston                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0294,01,Houston Public School District,Ukrainian,049,7,28,Houston                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0294,01,Houston Public School District,Urdu,122,4,28,Houston                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0294,01,Houston Public School District,Romanian,039,1,28,Houston                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0294,01,Houston Public School District,German,017,1,28,Houston                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0297,01,Spring Grove School District,English,011,370,28,Houston                                      ,10,6,Outstate - Enrollment less than 500
F,19-20,0299,01,Caledonia Public School District,Dakota,008,2,28,Houston                                      ,10,5,Outstate - Enrollment between 500 and 999
F,19-20,0299,01,Caledonia Public School District,Norwegian,034,1,28,Houston                                      ,10,5,Outstate - Enrollment between 500 and 999
F,19-20,0299,01,Caledonia Public School District,English,011,712,28,Houston                                      ,10,5,Outstate - Enrollment between 500 and 999
F,19-20,0300,01,La Crescent-Hokah School District,Spanish,045,1,28,Houston                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0300,01,La Crescent-Hokah School District,English,011,1084,28,Houston                                      ,10,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0306,01,Laporte Public School District,Polish,037,1,29,Hubbard                                      ,02,6,Outstate - Enrollment less than 500
F,19-20,0306,01,Laporte Public School District,English,011,342,29,Hubbard                                      ,02,6,Outstate - Enrollment less than 500
F,19-20,0308,01,Nevis Public School District,Tajik,104,1,29,Hubbard                                      ,02,5,Outstate - Enrollment between 500 and 999
F,19-20,0308,01,Nevis Public School District,English,011,622,29,Hubbard                                      ,02,5,Outstate - Enrollment between 500 and 999
F,19-20,0308,01,Nevis Public School District,Japanese,024,1,29,Hubbard                                      ,02,5,Outstate - Enrollment between 500 and 999
F,19-20,0309,01,Park Rapids Public School District,Kabyle ,078,1,29,Hubbard                                      ,02,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0309,01,Park Rapids Public School District,Gujarati,112,1,29,Hubbard                                      ,02,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0309,01,Park Rapids Public School District,English,011,1648,29,Hubbard                                      ,02,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0309,01,Park Rapids Public School District,Spanish,045,52,29,Hubbard                                      ,02,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0314,01,Braham Public School District,English,011,752,30,Isanti                                       ,07E,5,Outstate - Enrollment between 500 and 999
F,19-20,0314,01,Braham Public School District,Russian,040,1,30,Isanti                                       ,07E,5,Outstate - Enrollment between 500 and 999
F,19-20,0316,01,Greenway Public School District,English,011,1035,31,Itasca                                       ,03,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0316,01,Greenway Public School District,Danish,009,1,31,Itasca                                       ,03,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0316,01,Greenway Public School District,Cheyenne,006,1,31,Itasca                                       ,03,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0316,01,Greenway Public School District,Spanish,045,5,31,Itasca                                       ,03,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0317,01,Deer River Public School District,English,011,923,31,Itasca                                       ,03,5,Outstate - Enrollment between 500 and 999
F,19-20,0317,01,Deer River Public School District,"Cebuano, ",036,2,31,Itasca                                       ,03,5,Outstate - Enrollment between 500 and 999
F,19-20,0318,01,Grand Rapids Public School District,English,011,3999,31,Itasca                                       ,03,3,Outstate - Enrollment 2000 or more
F,19-20,0318,01,Grand Rapids Public School District,Spanish,045,4,31,Itasca                                       ,03,3,Outstate - Enrollment 2000 or more
F,19-20,0318,01,Grand Rapids Public School District,"Chinese, Mandarin ",007,3,31,Itasca                                       ,03,3,Outstate - Enrollment 2000 or more
F,19-20,0318,01,Grand Rapids Public School District,Paluan,133,1,31,Itasca                                       ,03,3,Outstate - Enrollment 2000 or more
F,19-20,0318,01,Grand Rapids Public School District,Bengali,010,2,31,Itasca                                       ,03,3,Outstate - Enrollment 2000 or more
F,19-20,0318,01,Grand Rapids Public School District,Vietnamese,051,1,31,Itasca                                       ,03,3,Outstate - Enrollment 2000 or more
F,19-20,0319,01,Nashwauk-Keewatin School District,English,011,610,31,Itasca                                       ,03,5,Outstate - Enrollment between 500 and 999
F,19-20,0319,01,Nashwauk-Keewatin School District,Danish,009,1,31,Itasca                                       ,03,5,Outstate - Enrollment between 500 and 999
F,19-20,0330,01,Heron Lake-Okabena School District,Spanish,045,28,32,Jackson                                      ,08,6,Outstate - Enrollment less than 500
F,19-20,0330,01,Heron Lake-Okabena School District,"Filipino, Pilipino",126,3,32,Jackson                                      ,08,6,Outstate - Enrollment less than 500
F,19-20,0330,01,Heron Lake-Okabena School District,Anuak,103,1,32,Jackson                                      ,08,6,Outstate - Enrollment less than 500
F,19-20,0330,01,Heron Lake-Okabena School District,English,011,275,32,Jackson                                      ,08,6,Outstate - Enrollment less than 500
F,19-20,0332,01,Mora Public School District,Taiwanese,109,1,33,Kanabec                                      ,07E,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0332,01,Mora Public School District,English,011,1616,33,Kanabec                                      ,07E,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0332,01,Mora Public School District,German,017,2,33,Kanabec                                      ,07E,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0332,01,Mora Public School District,Spanish,045,6,33,Kanabec                                      ,07E,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0332,01,Mora Public School District,Thai,047,1,33,Kanabec                                      ,07E,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0333,01,Ogilvie Public School District,English,011,463,33,Kanabec                                      ,07E,6,Outstate - Enrollment less than 500
F,19-20,0345,01,New London-Spicer School District,Spanish,045,28,34,Kandiyohi                                    ,06E,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0345,01,New London-Spicer School District,English,011,1528,34,Kandiyohi                                    ,06E,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0345,01,New London-Spicer School District,Vietnamese,051,1,34,Kandiyohi                                    ,06E,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0345,01,New London-Spicer School District,French,015,1,34,Kandiyohi                                    ,06E,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0347,01,Willmar Public School District,"Cebuano, ",036,1,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,"Swahili, Kiswahili ",070,1,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,"Oromo, Afan Oromo, Oromiffa ",074,1,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,"Lao, Laotian ",028,1,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,Somali,069,746,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,German,017,1,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,"Chinese, Mandarin ",007,5,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,Hawaiian,247,1,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,Ukrainian,049,1,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,"Sign Language, ASL",042,1,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,Kazakh,087,1,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,Karen ,129,96,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,Estonian,012,1,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,French,015,1,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,Quichua,170,2,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,Chuukese,210,10,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,Burmese,055,2,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,Amharic,063,1,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,Thai,047,1,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,K'iche,426,1,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,Vietnamese,051,2,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,Taiwanese,109,1,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,"Filipino, Pilipino",126,7,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,English,011,2523,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,Gujarati,112,1,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,Spanish,045,984,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,Korean,026,1,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,"Karen, Pwo",410,6,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0347,01,Willmar Public School District,Arabic,002,7,34,Kandiyohi                                    ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0356,01,Lancaster Public School District,Spanish,045,4,35,Kittson                                      ,01,6,Outstate - Enrollment less than 500
F,19-20,0356,01,Lancaster Public School District,English,011,163,35,Kittson                                      ,01,6,Outstate - Enrollment less than 500
F,19-20,0361,01,International Falls School District,English,011,933,36,Koochiching                                  ,03,5,Outstate - Enrollment between 500 and 999
F,19-20,0361,01,International Falls School District,Spanish,045,7,36,Koochiching                                  ,03,5,Outstate - Enrollment between 500 and 999
F,19-20,0361,01,International Falls School District,Ukrainian,049,4,36,Koochiching                                  ,03,5,Outstate - Enrollment between 500 and 999
F,19-20,0361,01,International Falls School District,Russian,040,1,36,Koochiching                                  ,03,5,Outstate - Enrollment between 500 and 999
F,19-20,0362,01,Littlefork-Big Falls School District,Ukrainian,049,2,36,Koochiching                                  ,03,6,Outstate - Enrollment less than 500
F,19-20,0362,01,Littlefork-Big Falls School District,English,011,313,36,Koochiching                                  ,03,6,Outstate - Enrollment less than 500
F,19-20,0362,01,Littlefork-Big Falls School District,Russian,040,5,36,Koochiching                                  ,03,6,Outstate - Enrollment less than 500
F,19-20,0363,01,South Koochiching School District,Russian,040,4,36,Koochiching                                  ,03,6,Outstate - Enrollment less than 500
F,19-20,0363,01,South Koochiching School District,English,011,291,36,Koochiching                                  ,03,6,Outstate - Enrollment less than 500
F,19-20,0378,01,Dawson-Boyd Public School District,Spanish,045,20,37,Lac qui Parle                                ,06W,5,Outstate - Enrollment between 500 and 999
F,19-20,0378,01,Dawson-Boyd Public School District,English,011,538,37,Lac qui Parle                                ,06W,5,Outstate - Enrollment between 500 and 999
F,19-20,0381,01,Lake Superior Public School District,Spanish,045,1,38,Lake                                         ,03,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0381,01,Lake Superior Public School District,English,011,1354,38,Lake                                         ,03,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0381,01,Lake Superior Public School District,Arabic,002,1,38,Lake                                         ,03,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0381,01,Lake Superior Public School District,Bengali,010,1,38,Lake                                         ,03,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0381,01,Lake Superior Public School District,French,015,1,38,Lake                                         ,03,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0381,01,Lake Superior Public School District,Italian,023,1,38,Lake                                         ,03,4,Outstate - Enrollment between 1000 and 1999
F,19-20,0390,01,Lake of The Woods School District,English,011,487,39,Lake of the Woods                            ,02,6,Outstate - Enrollment less than 500
F,19-20,0390,01,Lake of The Woods School District,Slovak,043,1,39,Lake of the Woods                            ,02,6,Outstate - Enrollment less than 500
F,19-20,0391,01,Cleveland Public School District,German,017,1,40,Le Sueur                                     ,09,5,Outstate - Enrollment between 500 and 999
F,19-20,0391,01,Cleveland Public School District,Spanish,045,10,40,Le Sueur                                     ,09,5,Outstate - Enrollment between 500 and 999
F,19-20,0391,01,Cleveland Public School District,Somali,069,1,40,Le Sueur                                     ,09,5,Outstate - Enrollment between 500 and 999
F,19-20,0391,01,Cleveland Public School District,English,011,495,40,Le Sueur                                     ,09,5,Outstate - Enrollment between 500 and 999
F,19-20,0397,52,Lake Agassiz Special Education Cooperative,English,011,22,14,Clay                                         ,04,6,Outstate - Enrollment less than 500
F,19-20,0402,01,Hendricks Public School District,Spanish,045,3,41,Lincoln                                      ,08,6,Outstate - Enrollment less than 500
F,19-20,0402,01,Hendricks Public School District,Polish,037,1,41,Lincoln                                      ,08,6,Outstate - Enrollment less than 500
F,19-20,0402,01,Hendricks Public School District,English,011,126,41,Lincoln                                      ,08,6,Outstate - Enrollment less than 500
F,19-20,0403,01,Ivanhoe Public School District,English,011,83,41,Lincoln                                      ,08,6,Outstate - Enrollment less than 500
F,19-20,0403,01,Ivanhoe Public School District,Spanish,045,1,41,Lincoln                                      ,08,6,Outstate - Enrollment less than 500
F,19-20,0404,01,Lake Benton Public School District,English,011,137,41,Lincoln                                      ,08,6,Outstate - Enrollment less than 500
F,19-20,0413,01,Marshall Public School District,"Serbian, Herzegovnian, Montenegrin",128,1,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Quechua,080,3,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Bantu,101,1,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Russian,040,1,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Burmese,055,1,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,German,017,4,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,"Chinese, Mandarin ",007,1,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Korean,026,3,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Quichua,170,11,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Spanish,045,239,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Thai,047,2,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,"English, Creolized",057,3,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Karen ,129,169,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,"Lao, Laotian ",028,1,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,"Karen, S'gaw",411,3,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Tamil,118,1,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Turkish,048,1,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,"Swahili, Kiswahili ",070,3,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Hmong,020,35,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Nepali,068,2,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,"Karen, Pwo",410,1,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Arabic,002,5,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Somali,069,130,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,English,011,1950,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Vietnamese,051,2,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Mam,425,2,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0413,01,Marshall Public School District,Polish,037,1,42,Lyon                                         ,08,3,Outstate - Enrollment 2000 or more
F,19-20,0414,01,Minneota Public School District,German,017,2,42,Lyon                                         ,08,5,Outstate - Enrollment between 500 and 999
F,19-20,0414,01,Minneota Public School District,English,011,507,42,Lyon                                         ,08,5,Outstate - Enrollment between 500 and 999
F,19-20,0414,01,Minneota Public School District,Spanish,045,18,42,Lyon                                         ,08,5,Outstate - Enrollment between 500 and 999
F,19-20,0415,01,Lynd Public School District,English,011,143,42,Lyon                                         ,08,6,Outstate - Enrollment less than 500
F,19-20,0415,01,Lynd Public School District,Spanish,045,45,42,Lyon                                         ,08,6,Outstate - Enrollment less than 500
F,19-20,0423,01,Hutchinson Public School District,Thai,047,1,43,McLeod                                       ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0423,01,Hutchinson Public School District,Somali,069,1,43,McLeod                                       ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0423,01,Hutchinson Public School District,English,011,2670,43,McLeod                                       ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0423,01,Hutchinson Public School District,Rundi,349,2,43,McLeod                                       ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0423,01,Hutchinson Public School District,"Filipino, Pilipino",126,4,43,McLeod                                       ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0423,01,Hutchinson Public School District,Danish,009,1,43,McLeod                                       ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0423,01,Hutchinson Public School District,Vietnamese,051,2,43,McLeod                                       ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0423,01,Hutchinson Public School District,Korean,026,2,43,McLeod                                       ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0423,01,Hutchinson Public School District,"Chinese, Mandarin ",007,7,43,McLeod                                       ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0423,01,Hutchinson Public School District,Kosraean,280,2,43,McLeod                                       ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0423,01,Hutchinson Public School District,"Swahili, Kiswahili ",070,2,43,McLeod                                       ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0423,01,Hutchinson Public School District,Spanish,045,144,43,McLeod                                       ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0423,01,Hutchinson Public School District,Russian,040,3,43,McLeod                                       ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0423,01,Hutchinson Public School District,"Cebuano, ",036,2,43,McLeod                                       ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0423,01,Hutchinson Public School District,Taiwanese,109,1,43,McLeod                                       ,06E,3,Outstate - Enrollment 2000 or more
F,19-20,0424,01,Lester Prairie Public School District,Russian,040,2,43,McLeod                                       ,06E,6,Outstate - Enrollment less than 500
F,19-20,0424,01,Lester Prairie Public School District,Spanish,045,78,43,McLeod                                       ,06E,6,Outstate - Enrollment less than 500
F,19-20,0424,01,Lester Prairie Public School District,English,011,389,43,McLeod                                       ,06E,6,Outstate - Enrollment less than 500
F,19-20,0424,01,Lester Prairie Public School District,Not Specific,052,1,43,McLeod                                       ,06E,6,Outstate - Enrollment less than 500
F,19-20,0432,01,Mahnomen Public School District,Romanian,039,1,44,Mahnomen                                     ,02,5,Outstate - Enrollment between 500 and 999
