sub_cde,dat_yer,dst_num,dst_tye,district,language,homprm_lng,k12count,d_county,county,eco_dev,stratanum,strata
F,06-07,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,SERBO-CROATIAN,041,2,82,WASHINGTON,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,SIGN LANGUAGE,042,2,82,WASHINGTON,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,SOMALI,069,3,82,WASHINGTON,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,SPANISH,045,36,82,WASHINGTON,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,THAI,047,1,82,WASHINGTON,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,TURKISH,048,2,82,WASHINGTON,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,VIETNAMESE,051,9,82,WASHINGTON,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT,ENGLISH,011,154,83,WATONWAN,09,6,Outstate - Enrollment less than 500
F,06-07,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT,LAOTIAN,028,6,83,WATONWAN,09,6,Outstate - Enrollment less than 500
F,06-07,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT,SPANISH,045,43,83,WATONWAN,09,6,Outstate - Enrollment less than 500
F,06-07,0837,01,MADELIA PUBLIC SCHOOL DISTRICT,ENGLISH,011,414,83,WATONWAN,09,5,Outstate - Enrollment between 500 and 999
F,06-07,0837,01,MADELIA PUBLIC SCHOOL DISTRICT,GERMAN,017,2,83,WATONWAN,09,5,Outstate - Enrollment between 500 and 999
F,06-07,0837,01,MADELIA PUBLIC SCHOOL DISTRICT,SPANISH,045,144,83,WATONWAN,09,5,Outstate - Enrollment between 500 and 999
F,06-07,0837,01,MADELIA PUBLIC SCHOOL DISTRICT,SWEDISH,046,1,83,WATONWAN,09,5,Outstate - Enrollment between 500 and 999
F,06-07,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT,ENGLISH,011,924,83,WATONWAN,09,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT,ITALIAN,023,2,83,WATONWAN,09,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT,SPANISH,045,289,83,WATONWAN,09,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,CHINESE,007,1,84,WILKIN,04,5,Outstate - Enrollment between 500 and 999
F,06-07,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,ENGLISH,011,841,84,WILKIN,04,5,Outstate - Enrollment between 500 and 999
F,06-07,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,KRIO,077,1,84,WILKIN,04,5,Outstate - Enrollment between 500 and 999
F,06-07,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,SPANISH,045,32,84,WILKIN,04,5,Outstate - Enrollment between 500 and 999
F,06-07,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT,ENGLISH,011,213,84,WILKIN,04,6,Outstate - Enrollment less than 500
F,06-07,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT,GERMAN,017,1,84,WILKIN,04,6,Outstate - Enrollment less than 500
F,06-07,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT,RUSSIAN,040,3,84,WILKIN,04,6,Outstate - Enrollment less than 500
F,06-07,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,ENGLISH,011,111,84,WILKIN,04,6,Outstate - Enrollment less than 500
F,06-07,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,SPANISH,045,15,84,WILKIN,04,6,Outstate - Enrollment less than 500
F,06-07,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,AFRIKAANS,001,4,85,WINONA,10,5,Outstate - Enrollment between 500 and 999
F,06-07,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,ENGLISH,011,726,85,WINONA,10,5,Outstate - Enrollment between 500 and 999
F,06-07,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,JAPANESE,024,1,85,WINONA,10,5,Outstate - Enrollment between 500 and 999
F,06-07,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,SPANISH,045,12,85,WINONA,10,5,Outstate - Enrollment between 500 and 999
F,06-07,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,SWEDISH,046,1,85,WINONA,10,5,Outstate - Enrollment between 500 and 999
F,06-07,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,THAI,047,1,85,WINONA,10,5,Outstate - Enrollment between 500 and 999
F,06-07,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT,ENGLISH,011,1006,85,WINONA,10,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT,GERMAN,017,1,85,WINONA,10,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT,INDONESIAN,032,3,85,WINONA,10,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT,LAOTIAN,028,9,85,WINONA,10,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT,SPANISH,045,62,85,WINONA,10,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,ARABIC,002,1,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,BULGARIAN,064,1,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,CAMBODIAN,005,1,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,CHINESE,007,5,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,ENGLISH,011,3458,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED",057,2,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,GERMAN,017,6,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,HAITIAN CREOLE,085,1,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,HINDI,019,3,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,HMONG,020,120,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,ITALIAN,023,1,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,JAPANESE,024,3,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,KOREAN,026,2,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,LAOTIAN,028,1,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,NOT SPECIFIC,052,1,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,PORTUGUESE,038,1,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,ROMANIAN,039,1,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,RUSSIAN,040,3,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,SERBO-CROATIAN,041,9,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,SPANISH,045,64,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,VIETNAMESE,051,8,85,WINONA,10,3,Outstate - Enrollment 2000 or more
F,06-07,0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,CUTCHI,010,1,86,WRIGHT,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,ENGLISH,011,1820,86,WRIGHT,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,GERMAN,017,1,86,WRIGHT,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,PERSIAN,013,1,86,WRIGHT,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,RUSSIAN,040,5,86,WRIGHT,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,SOMALI,069,1,86,WRIGHT,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,SPANISH,045,8,86,WRIGHT,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,BULGARIAN,064,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,CEBUANO,036,7,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,CHINESE,007,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,CUTCHI,010,2,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,ENGLISH,011,5441,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED",057,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,FINNISH,014,3,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,FRENCH,015,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,GERMAN,017,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,HINDI,019,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,HMONG,020,23,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,LAOTIAN,028,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,ROMANIAN,039,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,RUSSIAN,040,10,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,SERBO-CROATIAN,041,4,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,SPANISH,045,63,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,THAI,047,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,UKRANIAN,049,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,VIETNAMESE,051,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0879,01,DELANO PUBLIC SCHOOL DISTRICT,CHINESE,007,3,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0879,01,DELANO PUBLIC SCHOOL DISTRICT,ENGLISH,011,2161,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0879,01,DELANO PUBLIC SCHOOL DISTRICT,GERMAN,017,2,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0879,01,DELANO PUBLIC SCHOOL DISTRICT,POLISH,037,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0879,01,DELANO PUBLIC SCHOOL DISTRICT,SPANISH,045,2,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0879,01,DELANO PUBLIC SCHOOL DISTRICT,SWAHILI,070,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,ARABIC,002,1,86,WRIGHT,07W,5,Outstate - Enrollment between 500 and 999
F,06-07,0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,ENGLISH,011,962,86,WRIGHT,07W,5,Outstate - Enrollment between 500 and 999
F,06-07,0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,GERMAN,017,1,86,WRIGHT,07W,5,Outstate - Enrollment between 500 and 999
F,06-07,0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,NORWEGIAN,034,1,86,WRIGHT,07W,5,Outstate - Enrollment between 500 and 999
F,06-07,0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,PORTUGUESE,038,1,86,WRIGHT,07W,5,Outstate - Enrollment between 500 and 999
F,06-07,0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,SPANISH,045,1,86,WRIGHT,07W,5,Outstate - Enrollment between 500 and 999
F,06-07,0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,THAI,047,1,86,WRIGHT,07W,5,Outstate - Enrollment between 500 and 999
F,06-07,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,ARABIC,002,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,CAMBODIAN,005,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,CEBUANO,036,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,CHINESE,007,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,CUTCHI,010,8,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,ENGLISH,011,3763,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED",057,2,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,FRENCH,015,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,HMONG,020,9,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,KOREAN,026,2,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,LAOTIAN,028,3,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,PORTUGUESE,038,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,RUSSIAN,040,3,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,SOMALI,069,3,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,SPANISH,045,131,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,VIETNAMESE,051,3,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,CEBUANO,036,1,86,WRIGHT,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,ENGLISH,011,1570,86,WRIGHT,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,GERMAN,017,1,86,WRIGHT,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,HMONG,020,6,86,WRIGHT,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,LAOTIAN,028,2,86,WRIGHT,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,RUSSIAN,040,4,86,WRIGHT,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,SPANISH,045,19,86,WRIGHT,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,UKRANIAN,049,1,86,WRIGHT,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,VIETNAMESE,051,1,86,WRIGHT,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,AFRIKAANS,001,7,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,BULGARIAN,064,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,CAMBODIAN,005,5,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,CHINESE,007,2,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,DANISH,009,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,ENGLISH,011,4221,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,"ENGLISH, CREOLIZED",057,5,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,FINNISH,014,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,FRENCH,015,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,HINDI,019,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,HMONG,020,60,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,LAOTIAN,028,37,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,NORWEGIAN,034,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,RUNDI,082,2,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,RUSSIAN,040,22,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,SERBO-CROATIAN,041,2,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,SIGN LANGUAGE,042,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,SPANISH,045,65,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,SWEDISH,046,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,THAI,047,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,TIGRINYA,071,1,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,UKRANIAN,049,2,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,VIETNAMESE,051,15,86,WRIGHT,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0891,01,CANBY PUBLIC SCHOOL DISTRICT,ENGLISH,011,565,87,YELLOW MEDICINE,06W,5,Outstate - Enrollment between 500 and 999
F,06-07,0891,01,CANBY PUBLIC SCHOOL DISTRICT,SPANISH,045,5,87,YELLOW MEDICINE,06W,5,Outstate - Enrollment between 500 and 999
F,06-07,0891,01,CANBY PUBLIC SCHOOL DISTRICT,THAI,047,2,87,YELLOW MEDICINE,06W,5,Outstate - Enrollment between 500 and 999
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,AFRIKAANS,001,1,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,CEBUANO,036,14,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,CHINESE,007,3,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,CHIPPEWA,035,2,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,ENGLISH,011,4889,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,ESTONIAN,012,3,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,FRENCH,015,1,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,GERMAN,017,7,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,HMONG,020,36,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,INDONESIAN,032,1,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,KOREAN,026,1,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,LAOTIAN,028,3,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,LITHUANIAN,031,1,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,NORWEGIAN,034,2,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,POLISH,037,3,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,PORTUGUESE,038,1,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,ROMANIAN,039,1,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,RUSSIAN,040,15,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,SPANISH,045,37,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,SWEDISH,046,1,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,UKRANIAN,049,5,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,VIETNAMESE,051,4,30,ISANTI,07E,3,Outstate - Enrollment 2000 or more
F,06-07,0912,01,MILACA PUBLIC SCHOOL DISTRICT,ENGLISH,011,1900,48,MILLE LACS,07E,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0912,01,MILACA PUBLIC SCHOOL DISTRICT,KOREAN,026,1,48,MILLE LACS,07E,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0912,01,MILACA PUBLIC SCHOOL DISTRICT,RUSSIAN,040,5,48,MILLE LACS,07E,4,Outstate - Enrollment between 1000 and 1999
