fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,startaName
08-09,0833,01,SOUTH WASHINGTON COUNTY SCHOOL DIST,GERMAN                        ,017,3,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0833,01,SOUTH WASHINGTON COUNTY SCHOOL DIST,SWAHILI                       ,070,3,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0833,01,SOUTH WASHINGTON COUNTY SCHOOL DIST,HINDI                         ,019,29,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0833,01,SOUTH WASHINGTON COUNTY SCHOOL DIST,TIGRINYA                      ,071,9,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0833,01,SOUTH WASHINGTON COUNTY SCHOOL DIST,SWEDISH                       ,046,6,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0833,01,SOUTH WASHINGTON COUNTY SCHOOL DIST,PERSIAN                       ,013,1,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0833,01,SOUTH WASHINGTON COUNTY SCHOOL DIST,RUSSIAN                       ,040,25,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0833,01,SOUTH WASHINGTON COUNTY SCHOOL DIST,CEBUANO                       ,036,30,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0833,01,SOUTH WASHINGTON COUNTY SCHOOL DIST,ITALIAN                       ,023,1,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0833,01,SOUTH WASHINGTON COUNTY SCHOOL DIST,CUTCHI                        ,010,74,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,SPANISH                       ,045,48,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,CZECH                         ,004,1,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,FRENCH                        ,015,4,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,SOMALI                        ,069,2,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,FINNISH                       ,014,1,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,CHINESE                       ,007,5,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,SERBO-CROATIAN                ,041,2,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,CEBUANO                       ,036,2,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,TURKISH                       ,048,1,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,ITALIAN                       ,023,2,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,HMONG                         ,020,84,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,YORUBA                        ,075,2,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,LITHUANIAN                    ,031,1,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,GERMAN                        ,017,4,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,ARABIC                        ,002,1,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,VIETNAMESE                    ,051,18,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,HINDI                         ,019,5,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,ENGLISH                       ,011,8117,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,SIGN LANGUAGE                 ,042,2,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,NOT SPECIFIC                  ,052,2,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,OROMO                         ,074,1,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,CUTCHI                        ,010,8,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,AMHARIC                       ,063,4,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,HUNGARIAN                     ,021,1,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,CAMBODIAN                     ,005,3,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,RUSSIAN                       ,040,12,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,IBO                           ,065,1,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,DANISH                        ,009,2,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,POLISH                        ,037,1,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,KOREAN                        ,026,3,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,PORTUGUESE                    ,038,3,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,182,83,Watonwan                                     ,09,6,Outstate - Enrollment less than 500
08-09,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,3,83,Watonwan                                     ,09,6,Outstate - Enrollment less than 500
08-09,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,49,83,Watonwan                                     ,09,6,Outstate - Enrollment less than 500
08-09,0837,01,MADELIA PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,417,83,Watonwan                                     ,09,5,Outstate - Enrollment between 500 and 999
08-09,0837,01,MADELIA PUBLIC SCHOOL DISTRICT,NORWEGIAN                     ,034,1,83,Watonwan                                     ,09,5,Outstate - Enrollment between 500 and 999
08-09,0837,01,MADELIA PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,132,83,Watonwan                                     ,09,5,Outstate - Enrollment between 500 and 999
08-09,0837,01,MADELIA PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,2,83,Watonwan                                     ,09,5,Outstate - Enrollment between 500 and 999
08-09,0837,01,MADELIA PUBLIC SCHOOL DISTRICT,SWEDISH                       ,046,1,83,Watonwan                                     ,09,5,Outstate - Enrollment between 500 and 999
08-09,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT,ARABIC                        ,002,1,83,Watonwan                                     ,09,4,Outstate - Enrollment between 1000 and 1999
08-09,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,336,83,Watonwan                                     ,09,4,Outstate - Enrollment between 1000 and 1999
08-09,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,792,83,Watonwan                                     ,09,4,Outstate - Enrollment between 1000 and 1999
08-09,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT,ITALIAN                       ,023,2,83,Watonwan                                     ,09,4,Outstate - Enrollment between 1000 and 1999
08-09,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,790,84,Wilkin                                       ,04,5,Outstate - Enrollment between 500 and 999
08-09,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,35,84,Wilkin                                       ,04,5,Outstate - Enrollment between 500 and 999
08-09,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,2,84,Wilkin                                       ,04,5,Outstate - Enrollment between 500 and 999
08-09,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,1,84,Wilkin                                       ,04,5,Outstate - Enrollment between 500 and 999
08-09,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,1,84,Wilkin                                       ,04,5,Outstate - Enrollment between 500 and 999
08-09,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,PORTUGUESE                    ,038,1,84,Wilkin                                       ,04,5,Outstate - Enrollment between 500 and 999
08-09,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,2,84,Wilkin                                       ,04,6,Outstate - Enrollment less than 500
08-09,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT,SERBO-CROATIAN                ,041,1,84,Wilkin                                       ,04,6,Outstate - Enrollment less than 500
08-09,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT,SOMALI                        ,069,1,84,Wilkin                                       ,04,6,Outstate - Enrollment less than 500
08-09,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,199,84,Wilkin                                       ,04,6,Outstate - Enrollment less than 500
08-09,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,SPANISH                       ,045,5,84,Wilkin                                       ,04,6,Outstate - Enrollment less than 500
08-09,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,ENGLISH                       ,011,109,84,Wilkin                                       ,04,6,Outstate - Enrollment less than 500
08-09,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,GERMAN                        ,017,2,85,Winona                                       ,10,5,Outstate - Enrollment between 500 and 999
08-09,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,SPANISH                       ,045,11,85,Winona                                       ,10,5,Outstate - Enrollment between 500 and 999
08-09,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,NORWEGIAN                     ,034,1,85,Winona                                       ,10,5,Outstate - Enrollment between 500 and 999
08-09,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,ENGLISH                       ,011,726,85,Winona                                       ,10,5,Outstate - Enrollment between 500 and 999
08-09,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,AFRIKAANS                     ,001,1,85,Winona                                       ,10,5,Outstate - Enrollment between 500 and 999
08-09,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT,INDONESIAN                    ,032,2,85,Winona                                       ,10,4,Outstate - Enrollment between 1000 and 1999
08-09,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT,ESTONIAN                      ,012,2,85,Winona                                       ,10,4,Outstate - Enrollment between 1000 and 1999
08-09,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,9,85,Winona                                       ,10,4,Outstate - Enrollment between 1000 and 1999
08-09,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,71,85,Winona                                       ,10,4,Outstate - Enrollment between 1000 and 1999
08-09,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,940,85,Winona                                       ,10,4,Outstate - Enrollment between 1000 and 1999
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,ROMANIAN                      ,039,1,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,BULGARIAN                     ,064,1,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,SERBO-CROATIAN                ,041,6,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,57,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,6,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,HMONG                         ,020,100,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,CAMBODIAN                     ,005,1,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,PERSIAN                       ,013,2,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,4,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,NORWEGIAN                     ,034,1,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,JAPANESE                      ,024,1,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,ARABIC                        ,002,1,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,HINDI                         ,019,3,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,HAITIAN CREOLE                ,085,1,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,2,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,KOREAN                        ,026,4,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED            ",057,2,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,DANISH                        ,009,1,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,3,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,1,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,3224,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,2,85,Winona                                       ,10,3,Outstate - Enrollment 2000 or more
08-09,0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,1671,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
08-09,0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,4,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
08-09,0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,18,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
08-09,0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,1,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
08-09,0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,SOMALI                        ,069,1,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,HUNGARIAN                     ,021,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,BULGARIAN                     ,064,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,CUTCHI                        ,010,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,5618,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,FINNISH                       ,014,8,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED            ",057,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,INDONESIAN                    ,032,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,SLAVONIAN                     ,044,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,17,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,2,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,SERBO-CROATIAN                ,041,3,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,HMONG                         ,020,33,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,ROMANIAN                      ,039,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,96,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,JAPANESE                      ,024,2,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,7,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0877,01,BUFFALO PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,2,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0879,01,DELANO PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,2,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0879,01,DELANO PUBLIC SCHOOL DISTRICT,POLISH                        ,037,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0879,01,DELANO PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,2228,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0879,01,DELANO PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,4,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,981,86,Wright                                       ,07W,5,Outstate - Enrollment between 500 and 999
08-09,0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,1,86,Wright                                       ,07W,5,Outstate - Enrollment between 500 and 999
08-09,0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,1,86,Wright                                       ,07W,5,Outstate - Enrollment between 500 and 999
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,5,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,ARABIC                        ,002,2,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED            ",057,3,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,CAMBODIAN                     ,005,3,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,SWEDISH                       ,046,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,KOREAN                        ,026,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,CUTCHI                        ,010,5,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,HINDI                         ,019,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,3,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,SWAHILI                       ,070,3,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,SOMALI                        ,069,2,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,149,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,2,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,HMONG                         ,020,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,3743,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,4,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,AFRIKAANS                     ,001,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,2,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
08-09,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,THAI                          ,047,1,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
08-09,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,HMONG                         ,020,7,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
08-09,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,1,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
08-09,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,1492,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
08-09,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,7,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
08-09,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,FINNISH                       ,014,1,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
08-09,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,2,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
08-09,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,20,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,HMONG                         ,020,49,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,TIGRINYA                      ,071,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,BULGARIAN                     ,064,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,HINDI                         ,019,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,SERBO-CROATIAN                ,041,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,BEMBA/TONGA/NYANJA                         ,098,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,ENGLISH                       ,011,4593,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,CHINESE                       ,007,5,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,AFRIKAANS                     ,001,6,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,SPANISH                       ,045,69,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,UKRANIAN                      ,049,3,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,SOMALI                        ,069,3,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,BURMESE                       ,055,2,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,SWEDISH                       ,046,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,CEBUANO                       ,036,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,DANISH                        ,009,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
