submissionCode,fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,strataName
F,13-14,0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS,English,011,3977,05,Benton                                       ,07W,3,Outstate - Enrollment 2000 or more
F,13-14,0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS,Hindi ,019,2,05,Benton                                       ,07W,3,Outstate - Enrollment 2000 or more
F,13-14,0051,01,FOLEY PUBLIC SCHOOL DISTRICT,English,011,1816,05,Benton                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0051,01,FOLEY PUBLIC SCHOOL DISTRICT,Spanish,045,6,05,Benton                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0075,01,ST. CLAIR PUBLIC SCHOOL DISTRICT,Spanish,045,4,07,Blue Earth                                   ,09,5,Outstate - Enrollment between 500 and 999
F,13-14,0075,01,ST. CLAIR PUBLIC SCHOOL DISTRICT,English,011,639,07,Blue Earth                                   ,09,5,Outstate - Enrollment between 500 and 999
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Balinese,086,2,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Kurdish,027,6,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,German,017,28,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,French,015,9,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Spanish,045,112,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Korean,026,5,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Arawak,079,1,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Bosnian,041,1,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Estonian,012,1,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Anuak,103,29,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Hausa,144,1,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,"English, Creolized",057,1,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,"Khmer, Cambodian ",005,3,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Arabic,002,37,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Nepali,068,2,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Not Specific,052,3,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",070,2,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,"Oromo, Afan Oromo, Oromiffa ",074,4,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,2,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Acholi,173,1,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Afrikaans,001,2,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,24,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Vietnamese,051,16,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Hindi ,019,6,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Bengali,010,3,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Polish,037,2,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,"Cebuano, Visayan, Binisaya",036,1,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Hmong,020,4,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,English,011,6917,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Japanese,024,1,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Somali,069,284,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Turkish,048,1,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Kikuyu,270,1,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,Nuer,076,83,07,Blue Earth                                   ,09,3,Outstate - Enrollment 2000 or more
F,13-14,0081,01,COMFREY PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,1,08,Brown                                        ,09,6,Outstate - Enrollment less than 500
F,13-14,0081,01,COMFREY PUBLIC SCHOOL DISTRICT,English,011,157,08,Brown                                        ,09,6,Outstate - Enrollment less than 500
F,13-14,0084,01,SLEEPY EYE PUBLIC SCHOOL DISTRICT,English,011,489,08,Brown                                        ,09,5,Outstate - Enrollment between 500 and 999
F,13-14,0084,01,SLEEPY EYE PUBLIC SCHOOL DISTRICT,Spanish,045,60,08,Brown                                        ,09,5,Outstate - Enrollment between 500 and 999
F,13-14,0085,01,SPRINGFIELD PUBLIC SCHOOL DISTRICT,English,011,589,08,Brown                                        ,09,5,Outstate - Enrollment between 500 and 999
F,13-14,0085,01,SPRINGFIELD PUBLIC SCHOOL DISTRICT,Spanish,045,13,08,Brown                                        ,09,5,Outstate - Enrollment between 500 and 999
F,13-14,0085,01,SPRINGFIELD PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",028,2,08,Brown                                        ,09,5,Outstate - Enrollment between 500 and 999
F,13-14,0088,01,NEW ULM PUBLIC SCHOOL DISTRICT,Vietnamese,051,1,08,Brown                                        ,09,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0088,01,NEW ULM PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,7,08,Brown                                        ,09,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0088,01,NEW ULM PUBLIC SCHOOL DISTRICT,English,011,1866,08,Brown                                        ,09,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0088,01,NEW ULM PUBLIC SCHOOL DISTRICT,Spanish,045,28,08,Brown                                        ,09,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0088,01,NEW ULM PUBLIC SCHOOL DISTRICT,Russian,040,1,08,Brown                                        ,09,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0088,01,NEW ULM PUBLIC SCHOOL DISTRICT,German,017,2,08,Brown                                        ,09,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0091,01,BARNUM PUBLIC SCHOOL DISTRICT,English,011,807,09,Carlton                                      ,03,5,Outstate - Enrollment between 500 and 999
F,13-14,0093,01,CARLTON PUBLIC SCHOOL DISTRICT,English,011,477,09,Carlton                                      ,03,6,Outstate - Enrollment less than 500
F,13-14,0094,01,CLOQUET PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,3,09,Carlton                                      ,03,3,Outstate - Enrollment 2000 or more
F,13-14,0094,01,CLOQUET PUBLIC SCHOOL DISTRICT,German,017,2,09,Carlton                                      ,03,3,Outstate - Enrollment 2000 or more
F,13-14,0094,01,CLOQUET PUBLIC SCHOOL DISTRICT,Korean,026,2,09,Carlton                                      ,03,3,Outstate - Enrollment 2000 or more
F,13-14,0094,01,CLOQUET PUBLIC SCHOOL DISTRICT,English,011,2453,09,Carlton                                      ,03,3,Outstate - Enrollment 2000 or more
F,13-14,0094,01,CLOQUET PUBLIC SCHOOL DISTRICT,Spanish,045,1,09,Carlton                                      ,03,3,Outstate - Enrollment 2000 or more
F,13-14,0094,01,CLOQUET PUBLIC SCHOOL DISTRICT,"Cebuano, Visayan, Binisaya",036,2,09,Carlton                                      ,03,3,Outstate - Enrollment 2000 or more
F,13-14,0095,01,CROMWELL-WRIGHT PUBLIC SCHOOLS,English,011,317,09,Carlton                                      ,03,6,Outstate - Enrollment less than 500
F,13-14,0097,01,MOOSE LAKE PUBLIC SCHOOL DISTRICT,English,011,625,09,Carlton                                      ,03,5,Outstate - Enrollment between 500 and 999
F,13-14,0097,01,MOOSE LAKE PUBLIC SCHOOL DISTRICT,Korean,026,1,09,Carlton                                      ,03,5,Outstate - Enrollment between 500 and 999
F,13-14,0099,01,ESKO PUBLIC SCHOOL DISTRICT,Russian,040,2,09,Carlton                                      ,03,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0099,01,ESKO PUBLIC SCHOOL DISTRICT,English,011,1208,09,Carlton                                      ,03,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0099,01,ESKO PUBLIC SCHOOL DISTRICT,"Cebuano, Visayan, Binisaya",036,1,09,Carlton                                      ,03,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT,English,011,319,09,Carlton                                      ,03,6,Outstate - Enrollment less than 500
F,13-14,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT,German,017,1,09,Carlton                                      ,03,6,Outstate - Enrollment less than 500
F,13-14,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT,English,011,924,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT,Bengali,010,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT,Vietnamese,051,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT,Spanish,045,35,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,Afrikaans,001,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",028,4,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,Ukrainian,049,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,Thai,047,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,Vietnamese,051,4,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,6,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,Portuguese,038,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,Farsi ,013,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,Dutch,033,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,Japanese,024,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,Spanish,045,54,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,French,015,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,Hindi ,019,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,English,011,3579,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,Arabic,002,5,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,German,017,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,Bosnian,041,5,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,Lithuanian,031,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,Russian,040,3,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,Spanish,045,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,Russian,040,5,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,"Filipino, Pilipino",126,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,"Cebuano, Visayan, Binisaya",036,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,English,011,1532,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,"Khmer, Cambodian ",005,3,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,"Lao, Laotian ",028,3,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,Dakota,008,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,Amharic,063,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Twi,161,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Finnish,014,3,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,English,011,8162,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Urdu,122,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Moldovan,315,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,"Cebuano, Visayan, Binisaya",036,7,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Cantonese,108,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,"Oromo, Afan Oromo, Oromiffa ",074,9,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Japanese,024,4,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,French,015,5,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Romanian,039,3,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Amharic,063,8,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Korean,026,6,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Swedish,046,6,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Nepali,068,3,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Lithuanian,031,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Russian,040,37,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,"Swahili, Kiswahili ",070,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Tamil,118,7,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,German,017,5,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Arabic,002,4,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Albanian,072,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Norwegian,034,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Farsi ,013,3,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Icelandic,022,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,"Indonesian, Bahasa Indonesian",032,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Portuguese,038,6,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Dutch,033,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Slovene,044,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Hmong,020,11,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Hindi ,019,13,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Spanish,045,661,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Ukrainian,049,3,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,"English, Creolized",057,3,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,"Lao, Laotian ",028,41,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Marathi,116,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,"Filipino, Pilipino",126,6,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,"Khmer, Cambodian ",005,27,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,"Sign Language, ASL",042,4,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Slovak,043,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Hungarian,021,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Bantu,101,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Thai,047,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Telugu,119,3,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Gujarati,112,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Afrikaans,001,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Bosnian,041,12,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,"Chinese, Mandarin ",007,21,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Malagasy,090,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Ga,160,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Vietnamese,051,48,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Bengali,010,9,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Pampangan,337,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,Somali,069,86,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
F,13-14,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,French,015,1,11,Cass                                         ,05,5,Outstate - Enrollment between 500 and 999
F,13-14,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,English,011,728,11,Cass                                         ,05,5,Outstate - Enrollment between 500 and 999
F,13-14,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,Finnish,014,1,11,Cass                                         ,05,5,Outstate - Enrollment between 500 and 999
F,13-14,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,Portuguese,038,1,11,Cass                                         ,05,5,Outstate - Enrollment between 500 and 999
F,13-14,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS,English,011,1111,11,Cass                                         ,05,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT,English,011,920,11,Cass                                         ,05,5,Outstate - Enrollment between 500 and 999
F,13-14,0118,01,NORTHLAND COMMUNITY SCHOOLS,English,011,346,11,Cass                                         ,05,6,Outstate - Enrollment less than 500
F,13-14,0118,01,NORTHLAND COMMUNITY SCHOOLS,German,017,1,11,Cass                                         ,05,6,Outstate - Enrollment less than 500
F,13-14,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,Chuukese,210,1,12,Chippewa                                     ,06W,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,Thai,047,2,12,Chippewa                                     ,06W,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,Swedish,046,1,12,Chippewa                                     ,06W,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,German,017,1,12,Chippewa                                     ,06W,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,2,12,Chippewa                                     ,06W,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,Spanish,045,113,12,Chippewa                                     ,06W,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,Norwegian,034,2,12,Chippewa                                     ,06W,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,English,011,1164,12,Chippewa                                     ,06W,4,Outstate - Enrollment between 1000 and 1999
F,13-14,0138,01,NORTH BRANCH PUBLIC SCHOOLS,Portuguese,038,1,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
F,13-14,0138,01,NORTH BRANCH PUBLIC SCHOOLS,"Chinese, Mandarin ",007,7,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
F,13-14,0138,01,NORTH BRANCH PUBLIC SCHOOLS,Hmong,020,8,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
