fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,strataName
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Dutch,033,7,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Bassa,146,3,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Tigre,145,9,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Kurdish,027,6,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Twi,161,15,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Urdu,122,9,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Thai,047,15,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Afrikaans,001,3,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Pashto ,060,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,"French, Creolized",232,7,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,"Oromo, Afan Oromo, Oromiffa ",074,280,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Tamil,118,6,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Fanti ,159,3,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Ukrainian,049,3,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Greek,054,2,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Sotho,165,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Icelandic,022,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,"English, Creolized",057,53,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Rwanda,093,4,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Afar,175,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,English,011,20028,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Italian,023,3,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Sapo,354,2,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Latvian,029,2,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,"Indonesian, Bahasa Indonesian",032,6,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",042,17,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Tibetan,073,2,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Mon,316,3,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Gio,242,6,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Nyanga ,167,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Polish,037,7,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Malayalam,115,4,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Portuguese,038,11,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Shan,130,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Swedish,046,14,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Burmese,055,73,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Amharic,063,246,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Bengali,010,5,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Wolof,094,4,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Gujarati,112,5,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,French,015,110,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,German,017,38,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Russian,040,52,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Shona,169,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Chien,208,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Anuak,103,11,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Nuer,076,3,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Estonian,012,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Kabyle ,078,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Karen ,129,1406,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Bulgarian,064,8,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Akan ,156,3,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Vietnamese,051,349,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Ewe,158,7,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Rundi,349,4,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Tigrinya,071,103,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Dari,120,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Nepali,068,78,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Efik,140,4,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Tonga,168,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Cebuano,036,2,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Igbo,065,22,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,"Khmer, Cambodian ",005,179,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Bosnian,041,1,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Hausa,144,9,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Fulah,066,2,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,Yoruba,075,58,62,Ramsey                                       ,11,1,Minneapolis and Saint Paul
11-12,0627,01,OKLEE PUBLIC SCHOOL DISTRICT,English,011,154,63,Red Lake                                     ,01,6,Outstate - Enrollment less than 500
11-12,0628,01,PLUMMER PUBLIC SCHOOL DISTRICT,Spanish,045,1,63,Red Lake                                     ,01,6,Outstate - Enrollment less than 500
11-12,0628,01,PLUMMER PUBLIC SCHOOL DISTRICT,English,011,212,63,Red Lake                                     ,01,6,Outstate - Enrollment less than 500
11-12,0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,English,011,382,63,Red Lake                                     ,01,6,Outstate - Enrollment less than 500
11-12,0635,01,MILROY PUBLIC SCHOOL DISTRICT,Hmong,020,1,64,Redwood                                      ,08,6,Outstate - Enrollment less than 500
11-12,0635,01,MILROY PUBLIC SCHOOL DISTRICT,English,011,31,64,Redwood                                      ,08,6,Outstate - Enrollment less than 500
11-12,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,Russian,040,3,64,Redwood                                      ,08,6,Outstate - Enrollment less than 500
11-12,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,English,011,420,64,Redwood                                      ,08,6,Outstate - Enrollment less than 500
11-12,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,English,011,2913,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,Nuer,076,22,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,Vietnamese,051,9,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,Russian,040,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,Albanian,072,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,Spanish,045,619,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",042,8,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,Not Specific,052,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,Arabic,002,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,Cebuano,036,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,Gujarati,112,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,Somali,069,246,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,4,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,Bengali,010,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,Thai,047,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,"Khmer, Cambodian ",005,22,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,Burmese,055,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,"Indonesian, Bahasa Indonesian",032,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",042,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,Japanese,024,4,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,Danish,009,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,Spanish,045,377,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,Afrikaans,001,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,English,011,3362,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,Wolaytta,396,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,Greek,054,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,German,017,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,Nuer,076,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,Bengali,010,2,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,Cebuano,036,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,French,015,6,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,Vietnamese,051,10,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",070,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,Portuguese,038,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,Adangme,083,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,Swedish,046,1,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,Ukrainian,049,3,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,Russian,040,4,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,10,66,Rice                                         ,10,3,Outstate - Enrollment 2000 or more
11-12,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,English,011,363,67,Rock                                         ,08,6,Outstate - Enrollment less than 500
11-12,0676,01,BADGER PUBLIC SCHOOL DISTRICT,English,011,250,68,Roseau                                       ,01,6,Outstate - Enrollment less than 500
11-12,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,English,011,1245,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
11-12,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,Cebuano,036,2,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
11-12,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,Portuguese,038,1,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
11-12,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",028,67,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
11-12,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,Czech,004,3,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
11-12,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,Thai,047,1,68,Roseau                                       ,01,4,Outstate - Enrollment between 1000 and 1999
