,,,,,,,,,,,
fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,strataName
10-11,0550,01,UNDERWOOD PUBLIC SCHOOL DISTRICT   ,Spanish,045,1,56,Otter Tail                                   ,04 ,5,Outstate - Enrollment between 500 and 999
10-11,0553,01,NEW YORK MILLS PUBLIC SCHOOL DIST. ,English,011,697,56,Otter Tail                                   ,04 ,5,Outstate - Enrollment between 500 and 999
10-11,0561,01,GOODRIDGE PUBLIC SCHOOL DISTRICT   ,English,011,193,57,Pennington                                   ,01 ,6,Outstate - Enrollment less than 500
10-11,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,Afrikaans,001,9,57,Pennington                                   ,01 ,4,Outstate - Enrollment between 1000 and 1999
10-11,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,Amharic,063,1,57,Pennington                                   ,01 ,4,Outstate - Enrollment between 1000 and 1999
10-11,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,Bengali,010,1,57,Pennington                                   ,01 ,4,Outstate - Enrollment between 1000 and 1999
10-11,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,"Chinese, Mandarin ",007,3,57,Pennington                                   ,01 ,4,Outstate - Enrollment between 1000 and 1999
10-11,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,English,011,1922,57,Pennington                                   ,01 ,4,Outstate - Enrollment between 1000 and 1999
10-11,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,Spanish,045,38,57,Pennington                                   ,01 ,4,Outstate - Enrollment between 1000 and 1999
10-11,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,English,011,433,58,Pine                                         ,07E,6,Outstate - Enrollment less than 500
10-11,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,Cebuano,036,1,58,Pine                                         ,07E,4,Outstate - Enrollment between 1000 and 1999
10-11,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,"Chinese, Mandarin ",007,3,58,Pine                                         ,07E,4,Outstate - Enrollment between 1000 and 1999
10-11,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,English,011,1609,58,Pine                                         ,07E,4,Outstate - Enrollment between 1000 and 1999
10-11,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,Romanian,039,1,58,Pine                                         ,07E,4,Outstate - Enrollment between 1000 and 1999
10-11,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,Spanish,045,12,58,Pine                                         ,07E,4,Outstate - Enrollment between 1000 and 1999
10-11,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,Ukrainian,049,1,58,Pine                                         ,07E,4,Outstate - Enrollment between 1000 and 1999
10-11,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,Bosnian,041,1,59,Pipestone                                    ,08 ,6,Outstate - Enrollment less than 500
10-11,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,English,011,294,59,Pipestone                                    ,08 ,6,Outstate - Enrollment less than 500
10-11,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,Portuguese,038,1,59,Pipestone                                    ,08 ,6,Outstate - Enrollment less than 500
10-11,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,Spanish,045,19,59,Pipestone                                    ,08 ,6,Outstate - Enrollment less than 500
10-11,0592,01,CLIMAX-SHELLY PUBLIC SCHOOLS       ,English,011,141,60,Polk                                         ,01 ,6,Outstate - Enrollment less than 500
10-11,0592,01,CLIMAX-SHELLY PUBLIC SCHOOLS       ,Spanish,045,4,60,Polk                                         ,01 ,6,Outstate - Enrollment less than 500
10-11,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,Afrikaans,001,1,60,Polk                                         ,01 ,4,Outstate - Enrollment between 1000 and 1999
10-11,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,English,011,1206,60,Polk                                         ,01 ,4,Outstate - Enrollment between 1000 and 1999
10-11,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,Korean,026,1,60,Polk                                         ,01 ,4,Outstate - Enrollment between 1000 and 1999
10-11,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,"Sign Language, ASL",042,1,60,Polk                                         ,01 ,4,Outstate - Enrollment between 1000 and 1999
10-11,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,Spanish,045,100,60,Polk                                         ,01 ,4,Outstate - Enrollment between 1000 and 1999
10-11,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,"Chinese, Mandarin ",007,1,60,Polk                                         ,01 ,4,Outstate - Enrollment between 1000 and 1999
10-11,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,English,011,1667,60,Polk                                         ,01 ,4,Outstate - Enrollment between 1000 and 1999
10-11,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,Grebo,077,1,60,Polk                                         ,01 ,4,Outstate - Enrollment between 1000 and 1999
10-11,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,Somali,069,15,60,Polk                                         ,01 ,4,Outstate - Enrollment between 1000 and 1999
10-11,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,Spanish,045,43,60,Polk                                         ,01 ,4,Outstate - Enrollment between 1000 and 1999
10-11,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT   ,"Chinese, Mandarin ",007,1,60,Polk                                         ,01 ,6,Outstate - Enrollment less than 500
10-11,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT   ,English,011,459,60,Polk                                         ,01 ,6,Outstate - Enrollment less than 500
10-11,0600,01,FISHER PUBLIC SCHOOL DISTRICT      ,English,011,246,60,Polk                                         ,01 ,6,Outstate - Enrollment less than 500
10-11,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT     ,English,011,631,60,Polk                                         ,01 ,5,Outstate - Enrollment between 500 and 999
10-11,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT     ,German,017,1,60,Polk                                         ,01 ,5,Outstate - Enrollment between 500 and 999
10-11,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT     ,Hindi ,019,1,60,Polk                                         ,01 ,5,Outstate - Enrollment between 500 and 999
10-11,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT     ,Russian,040,1,60,Polk                                         ,01 ,5,Outstate - Enrollment between 500 and 999
10-11,0611,01,CYRUS PUBLIC SCHOOL DISTRICT       ,English,011,40,61,Pope                                         ,04 ,6,Outstate - Enrollment less than 500
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Afrikaans,001,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Albanian,072,7,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Amharic,063,7,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Arabic,002,37,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Bassa,146,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Bemba,098,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Bengali,010,19,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Bosnian,041,9,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Bulgarian,064,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Burmese,055,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Cebuano,036,13,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,"Chinese, Mandarin ",007,74,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,English,011,9184,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,"English, Creolized",057,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Farsi ,013,6,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,"Filipino, Pilipino",126,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,French,015,6,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,German,017,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Grebo,077,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Greek,054,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Hindi ,019,26,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Hmong,020,110,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Hungarian,021,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Icelandic,022,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Igbo,065,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Italian,023,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Japanese,024,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,"Khmer, Cambodian ",005,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Korean,026,19,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Kurdish,027,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,"Lao, Laotian ",028,9,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Latvian,029,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Nepali,068,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Nuer,076,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,"Oromo, Afan Oromo, Oromiffa ",074,13,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Pashto ,060,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Polish,037,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Portuguese,038,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Romanian,039,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Russian,040,14,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Samoan,056,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,"Sign Language, ASL",042,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Slovak,043,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Slovene,044,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Somali,069,53,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Spanish,045,219,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Sundanese,163,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,"Swahili, Kiswahili ",070,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Swedish,046,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Telugu,119,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Thai,047,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Tibetan,073,21,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Tigrinya,071,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Turkish,048,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Urdu,122,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Vietnamese,051,61,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,Yoruba,075,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Adangme,083,9,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Amharic,063,27,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Anuak,103,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Arabic,002,27,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Bengali,010,10,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Bosnian,041,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Bulgarian,064,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Burmese,055,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Cebuano,036,21,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,"Chinese, Mandarin ",007,22,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Dutch,033,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,English,011,8690,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,"English, Creolized",057,17,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Finnish,014,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,French,015,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Fulah,066,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,"Ganda, Luganda ",095,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,German,017,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Hindi ,019,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Hmong,020,981,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Hungarian,021,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Igbo,065,14,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Italian,023,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Japanese,024,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,"Khmer, Cambodian ",005,24,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Kurdish,027,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,"Lao, Laotian ",028,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Not Specific,052,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,"Ojibwa, Chippewa, Anishinaabemowin",035,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,"Oromo, Afan Oromo, Oromiffa ",074,18,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Polish,037,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Portuguese,038,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Romanian,039,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Russian,040,10,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,"Sign Language, ASL",042,8,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Somali,069,55,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Spanish,045,378,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,"Swahili, Kiswahili ",070,7,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Thai,047,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Tibetan,073,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Tigrinya,071,32,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Turkish,048,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Ukrainian,049,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Vietnamese,051,99,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0622,01,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,Yoruba,075,21,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Adangme,083,6,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Afrikaans,001,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Amharic,063,11,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Arabic,002,41,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Bengali,010,15,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Bosnian,041,7,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Bulgarian,064,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Burmese,055,271,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Cebuano,036,10,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,"Chinese, Mandarin ",007,67,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Dutch,033,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,English,011,5033,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,"English, Creolized",057,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Farsi ,013,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Finnish,014,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,French,015,8,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Fulah,066,8,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,German,017,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Grebo,077,9,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Greek,054,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Hindi ,019,6,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Hmong,020,322,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Hungarian,021,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Igbo,065,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,"Indonesian, Bahasa Indonesian",032,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
